image = 00259; scale_factor = 0.76538; x =  655; y = 786; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00283; scale_factor = 1.19782; x =  788; y = 103; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00283; scale_factor = 1.19782; x =  992; y = 337; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00283; scale_factor = 1.87460; x = 1157; y = 479; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00283; scale_factor = 1.87460; x = 1304; y = 320; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00283; scale_factor = 1.87460; x =  466; y = 454; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00283; scale_factor = 1.87460; x =  537; y = 257; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00284; scale_factor = 0.48906; x =  796; y = 605; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00284; scale_factor = 0.76538; x = 1038; y = 582; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00284; scale_factor = 0.76538; x =  218; y = 366; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00284; scale_factor = 0.76538; x =  411; y = 544; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00284; scale_factor = 1.19782; x = 1241; y = 583; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00284; scale_factor = 1.19782; x = 1241; y =  88; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00284; scale_factor = 1.19782; x =  125; y = 664; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00284; scale_factor = 1.19782; x =  267; y =  83; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00284; scale_factor = 1.19782; x =  611; y = 390; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00284; scale_factor = 1.19782; x =  621; y = 259; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00284; scale_factor = 1.87460; x = 1179; y = 516; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00284; scale_factor = 1.87460; x = 1337; y = 369; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00284; scale_factor = 1.87460; x =  149; y = 105; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00284; scale_factor = 1.87460; x =  227; y = 746; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00284; scale_factor = 1.87460; x =  263; y = 184; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00284; scale_factor = 1.87460; x =  335; y = 676; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00284; scale_factor = 1.87460; x =  421; y = 678; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00284; scale_factor = 1.87460; x =   52; y =  56; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00284; scale_factor = 1.87460; x =  534; y = 477; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00284; scale_factor = 1.87460; x =  639; y = 333; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00284; scale_factor = 1.87460; x =  868; y = 247; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00284; scale_factor = 1.87460; x =  991; y =  26; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00285; scale_factor = 0.31250; x =  270; y = 578; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00285; scale_factor = 0.48906; x = 1270; y = 682; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00285; scale_factor = 0.76538; x = 1305; y = 783; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00285; scale_factor = 0.76538; x = 1336; y = 253; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00285; scale_factor = 1.19782; x = 1068; y = 400; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00285; scale_factor = 1.19782; x = 1247; y = 666; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00285; scale_factor = 1.19782; x = 1250; y = 510; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00285; scale_factor = 1.19782; x = 1295; y = 659; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00285; scale_factor = 1.19782; x =  255; y = 729; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00285; scale_factor = 1.19782; x =  978; y = 513; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00285; scale_factor = 1.87460; x = 1331; y = 128; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00285; scale_factor = 1.87460; x =  179; y = 530; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00285; scale_factor = 1.87460; x =  202; y = 529; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00285; scale_factor = 1.87460; x =  768; y = 451; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00285; scale_factor = 1.87460; x =  884; y = 287; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00286; scale_factor = 0.76538; x =  548; y = 121; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00286; scale_factor = 1.19782; x =  601; y = 232; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00286; scale_factor = 1.87460; x = 1060; y = 429; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00286; scale_factor = 1.87460; x =  106; y = 467; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00286; scale_factor = 1.87460; x = 1213; y = 570; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00286; scale_factor = 1.87460; x =  582; y = 110; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00287; scale_factor = 0.76538; x =  225; y = 488; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00287; scale_factor = 1.19782; x = 1158; y = 322; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00287; scale_factor = 1.19782; x = 1202; y = 186; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00287; scale_factor = 1.19782; x =  410; y = 109; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00287; scale_factor = 1.87460; x = 1013; y =  51; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00287; scale_factor = 1.87460; x = 1077; y = 334; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00287; scale_factor = 1.87460; x = 1217; y = 223; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00287; scale_factor = 1.87460; x =  406; y =  53; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00287; scale_factor = 1.87460; x =  607; y = 336; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00287; scale_factor = 1.87460; x =  785; y =  64; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00287; scale_factor = 1.87460; x =   95; y = 265; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00288; scale_factor = 0.48906; x =  688; y = 321; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00288; scale_factor = 1.87460; x = 1323; y = 538; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00288; scale_factor = 1.87460; x =  800; y = 228; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00288; scale_factor = 1.87460; x =  955; y = 101; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00289; scale_factor = 1.19782; x = 1224; y = 318; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00289; scale_factor = 1.19782; x = 1327; y = 577; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00289; scale_factor = 1.19782; x =  184; y = 249; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00289; scale_factor = 1.87460; x =  308; y = 471; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00289; scale_factor = 1.87460; x =   55; y = 690; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00290; scale_factor = 0.48906; x =  751; y = 105; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00290; scale_factor = 1.19782; x =  924; y = 151; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00290; scale_factor = 1.87460; x =  487; y =  53; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00290; scale_factor = 1.87460; x =  709; y = 426; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00290; scale_factor = 1.87460; x =  794; y = 515; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00290; scale_factor = 1.87460; x =  999; y = 149; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00291; scale_factor = 0.76538; x =  874; y = 554; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00291; scale_factor = 1.19782; x =  753; y = 102; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00291; scale_factor = 1.87460; x = 1108; y = 751; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00291; scale_factor = 1.87460; x = 1294; y = 357; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00291; scale_factor = 1.87460; x =  201; y = 485; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00291; scale_factor = 1.87460; x =  424; y = 477; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00291; scale_factor = 1.87460; x =  480; y = 162; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00291; scale_factor = 1.87460; x =  525; y = 159; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00292; scale_factor = 0.76538; x =  380; y =  84; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00292; scale_factor = 1.19782; x = 1175; y = 675; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00292; scale_factor = 1.87460; x = 1003; y = 360; confidence = 0.27; T.S. Type =  8; x_g =  997; y_g = 364; width  29; hight  29; HIT
image = 00292; scale_factor = 1.87460; x = 1090; y = 784; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00292; scale_factor = 1.87460; x =  112; y = 691; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00292; scale_factor = 1.87460; x = 1167; y = 107; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00292; scale_factor = 1.87460; x = 1225; y = 156; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00292; scale_factor = 1.87460; x =  165; y = 741; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00292; scale_factor = 1.87460; x =  285; y = 180; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00292; scale_factor = 1.87460; x =  954; y = 108; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00293; scale_factor = 1.19782; x =  498; y = 166; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00293; scale_factor = 1.19782; x =  531; y = 667; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00293; scale_factor = 1.19782; x =  654; y = 436; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00293; scale_factor = 1.87460; x =  249; y = 598; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00293; scale_factor = 1.87460; x =  304; y = 770; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00293; scale_factor = 1.87460; x =  319; y = 517; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00293; scale_factor = 1.87460; x =  379; y = 336; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00293; scale_factor = 1.87460; x =  382; y = 416; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00293; scale_factor = 1.87460; x =  593; y = 159; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00293; scale_factor = 1.87460; x =  660; y = 616; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00293; scale_factor = 1.87460; x =  758; y = 213; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00294; scale_factor = 0.48906; x = 1009; y = 207; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00294; scale_factor = 0.76538; x =  644; y = 275; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00294; scale_factor = 1.19782; x = 1162; y =  90; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00294; scale_factor = 1.19782; x =  792; y = 350; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00294; scale_factor = 1.19782; x =  830; y =  75; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00294; scale_factor = 1.87460; x =  114; y = 369; confidence = 0.27; T.S. Type = 22; x_g =  127; y_g = 371; width  52; hight  48; HIT
image = 00294; scale_factor = 1.87460; x = 1349; y = 496; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00294; scale_factor = 1.87460; x =  740; y = 591; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00295; scale_factor = 1.19782; x = 1246; y = 679; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00295; scale_factor = 1.19782; x =  597; y = 267; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00295; scale_factor = 1.19782; x =  686; y = 249; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00295; scale_factor = 1.19782; x =  725; y = 316; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00295; scale_factor = 1.87460; x = 1225; y =  72; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00295; scale_factor = 1.87460; x =  159; y = 534; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00295; scale_factor = 1.87460; x =  536; y = 645; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00296; scale_factor = 0.31250; x =  267; y = 302; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00296; scale_factor = 0.76538; x = 1253; y = 402; confidence = 0.27; T.S. Type =  7; x_g = 1253; y_g = 399; width  32; hight  32; HIT
image = 00296; scale_factor = 0.76538; x =  931; y = 302; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00297; scale_factor = 1.19782; x =  734; y =  73; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00297; scale_factor = 1.87460; x = 1052; y = 122; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00297; scale_factor = 1.87460; x = 1052; y = 122; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00297; scale_factor = 1.87460; x =  115; y = 389; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00297; scale_factor = 1.87460; x =  164; y =  95; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00297; scale_factor = 1.87460; x =  271; y = 335; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
