# Please wait, building network...
# 0.075 # 0.124 # 0.075 
# 0.124 # 0.204 # 0.124 
# 0.075 # 0.124 # 0.075 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.002 # 0.010 # 0.029 # 0.057 # 0.071 # 0.057 # 0.029 # 0.010 # 0.002 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
Locale set to C.
Number of images with traffic signs within criterion = 55
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00007.ppm
''Image file name: /home/alberto/TIAGO/haar_competition/test_full/00007.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00026.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00093.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00107.ppm
delta = 100
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00111.ppm
scale_factor = 1.00; image = 00117; x =  101; y = 101; confidence = 0.37; MISS
scale_factor = 1.00; image = 00479; x =   95; y = 494; confidence = 0.42; MISS
scale_factor = 1.00; image = 00479; x =  200; y = 500; confidence = 0.44; MISS
scale_factor = 1.00; image = 00479; x =  307; y = 458; confidence = 0.55; MISS
scale_factor = 1.00; image = 00479; x =  393; y = 509; confidence = 0.16; MISS
scale_factor = 1.00; image = 00479; x =  543; y = 497; confidence = 0.42; MISS
scale_factor = 1.00; image = 00479; x =  617; y = 559; confidence = 0.51; MISS
scale_factor = 1.00; image = 00479; x =  693; y = 556; confidence = 0.20; MISS
scale_factor = 1.00; image = 00479; x =  792; y = 478; confidence = 0.29; MISS
scale_factor = 1.00; image = 00479; x =  895; y = 490; confidence = 0.25; MISS
scale_factor = 1.00; image = 00479; x = 1064; y = 461; confidence = 0.76; MISS
scale_factor = 1.00; image = 00479; x = 1090; y = 514; confidence = 0.75; MISS
scale_factor = 1.00; image = 00479; x = 1221; y = 524; confidence = 0.63; MISS
scale_factor = 1.00; image = 00479; x = 1300; y = 500; confidence = 0.23; MISS
scale_factor = 1.00; image = 00479; x =  127; y = 650; confidence = 0.72; MISS
scale_factor = 1.00; image = 00479; x =  187; y = 624; confidence = 0.58; MISS
scale_factor = 1.00; image = 00479; x =  359; y = 605; confidence = 0.37; MISS
scale_factor = 1.00; image = 00479; x =  360; y = 607; confidence = 0.37; MISS
scale_factor = 1.00; image = 00479; x =  503; y = 591; confidence = 0.35; MISS
scale_factor = 1.00; image = 00479; x =  610; y = 614; confidence = 0.41; MISS
scale_factor = 1.00; image = 00479; x =  710; y = 688; confidence = 0.31; MISS
scale_factor = 1.00; image = 00479; x =  807; y = 600; confidence = 0.04; MISS
scale_factor = 1.00; image = 00479; x =  900; y = 600; confidence = 0.24; MISS
scale_factor = 1.00; image = 00479; x =  947; y = 605; confidence = 0.55; MISS
scale_factor = 1.00; image = 00479; x = 1084; y = 570; confidence = 0.46; MISS
scale_factor = 1.00; image = 00479; x = 1196; y = 577; confidence = 0.58; MISS
scale_factor = 1.00; image = 00479; x = 1285; y = 576; confidence = 0.45; MISS
scale_factor = 1.00; image = 00479; x =  126; y = 648; confidence = 0.71; MISS
scale_factor = 1.00; image = 00479; x =  128; y = 651; confidence = 0.70; MISS
scale_factor = 1.00; image = 00479; x =  294; y = 693; confidence = 0.26; MISS
scale_factor = 1.00; image = 00479; x =  399; y = 687; confidence = 0.39; MISS
scale_factor = 1.00; image = 00479; x =  483; y = 754; confidence = 0.40; MISS
scale_factor = 1.00; image = 00479; x =  602; y = 707; confidence = 0.36; MISS
scale_factor = 1.00; image = 00479; x =  711; y = 690; confidence = 0.37; MISS
scale_factor = 1.00; image = 00479; x =  831; y = 629; confidence = 0.45; MISS
scale_factor = 1.00; image = 00479; x =  906; y = 688; confidence = 0.13; MISS
scale_factor = 1.00; image = 00479; x = 1003; y = 700; confidence = 0.34; MISS
scale_factor = 1.00; image = 00479; x = 1097; y = 696; confidence = 0.24; MISS
scale_factor = 1.00; image = 00479; x = 1249; y = 633; confidence = 0.56; MISS
scale_factor = 1.00; image = 00479; x = 1303; y = 712; confidence = 0.56; MISS
### Current Image = 00473; Traffic signs searched =   61; Traffic signs found =   58; Best confidence = 0.824081; Percentage found = 95.08; HIT
### Current Image = 00473; Traffic signs searched =   62; Traffic signs found =   59; Best confidence = 0.803893; Percentage found = 95.16; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00474.ppm
scale_factor = 1.00; image = 00480; x =   76; y = 174; confidence = 0.68; MISS
scale_factor = 1.00; image = 00480; x =  262; y =  45; confidence = 0.69; MISS
scale_factor = 1.00; image = 00480; x =  352; y = 127; confidence = 0.63; MISS
scale_factor = 1.00; image = 00480; x =  353; y = 125; confidence = 0.63; MISS
scale_factor = 1.00; image = 00480; x =  497; y =  79; confidence = 0.40; MISS
scale_factor = 1.00; image = 00480; x =  611; y =  93; confidence = 0.40; MISS
scale_factor = 1.00; image = 00480; x =  701; y = 100; confidence = 0.30; MISS
scale_factor = 1.00; image = 00480; x =  793; y = 119; confidence = 0.45; MISS
scale_factor = 1.00; image = 00480; x =  937; y =  14; confidence = 0.68; MISS
scale_factor = 1.00; image = 00480; x = 1007; y = 120; confidence = 0.45; MISS
scale_factor = 1.00; image = 00480; x = 1118; y = 126; confidence = 0.67; MISS
scale_factor = 1.00; image = 00480; x = 1204; y =  79; confidence = 0.51; MISS
scale_factor = 1.00; image = 00480; x = 1248; y =  71; confidence = 0.55; MISS
scale_factor = 1.00; image = 00480; x =   78; y = 174; confidence = 0.69; MISS
scale_factor = 1.00; image = 00480; x =  185; y = 176; confidence = 0.44; MISS
scale_factor = 1.00; image = 00480; x =  300; y = 200; confidence = 0.39; MISS
scale_factor = 1.00; image = 00480; x =  397; y = 197; confidence = 0.44; MISS
scale_factor = 1.00; image = 00474; x =  518; y = 219; confidence = 0.84; HIT ***
scale_factor = 1.00; image = 00474; x =  526; y = 213; confidence = 0.93; HIT ***
scale_factor = 1.00; image = 00480; x =  688; y = 192; confidence = 0.37; MISS
scale_factor = 1.00; image = 00480; x =  804; y = 202; confidence = 0.33; MISS
scale_factor = 1.00; image = 00480; x =  907; y = 189; confidence = 0.50; MISS
scale_factor = 1.00; image = 00480; x = 1038; y = 210; confidence = 0.48; MISS
scale_factor = 1.00; image = 00480; x = 1122; y = 126; confidence = 0.67; MISS
scale_factor = 1.00; image = 00474; x = 1253; y = 230; confidence = 0.98; HIT ***
scale_factor = 1.00; image = 00474; x = 1260; y = 228; confidence = 0.94; HIT ***
scale_factor = 1.00; image = 00480; x =  103; y = 303; confidence = 0.28; MISS
scale_factor = 1.00; image = 00480; x =  215; y = 305; confidence = 0.51; MISS
scale_factor = 1.00; image = 00480; x =  280; y = 315; confidence = 0.67; MISS
scale_factor = 1.00; image = 00480; x =  428; y = 292; confidence = 0.49; MISS
scale_factor = 1.00; image = 00474; x =  525; y = 216; confidence = 0.95; HIT ***
scale_factor = 1.00; image = 00480; x =  571; y = 276; confidence = 0.38; MISS
scale_factor = 1.00; image = 00480; x =  688; y = 346; confidence = 0.44; MISS
scale_factor = 1.00; image = 00480; x =  798; y = 291; confidence = 0.26; MISS
scale_factor = 1.00; image = 00480; x =  931; y = 303; confidence = 0.43; MISS
scale_factor = 1.00; image = 00480; x = 1067; y = 286; confidence = 0.54; MISS
scale_factor = 1.00; image = 00480; x = 1068; y = 300; confidence = 0.56; MISS
scale_factor = 1.00; image = 00474; x = 1253; y = 240; confidence = 0.94; HIT ***
scale_factor = 1.00; image = 00474; x = 1252; y = 233; confidence = 0.98; HIT ***
scale_factor = 1.00; image = 00480; x =   40; y = 408; confidence = 0.60; MISS
scale_factor = 1.00; image = 00480; x =  235; y = 388; confidence = 0.60; MISS
scale_factor = 1.00; image = 00480; x =  305; y = 415; confidence = 0.32; MISS
scale_factor = 1.00; image = 00480; x =  436; y = 376; confidence = 0.64; MISS
scale_factor = 1.00; image = 00480; x =  500; y = 400; confidence = 0.24; MISS
scale_factor = 1.00; image = 00480; x =  599; y = 397; confidence = 0.18; MISS
scale_factor = 1.00; image = 00480; x =  748; y = 413; confidence = 0.38; MISS
scale_factor = 1.00; image = 00480; x =  827; y = 319; confidence = 0.38; MISS
scale_factor = 1.00; image = 00480; x =  893; y = 412; confidence = 0.34; MISS
scale_factor = 1.00; image = 00480; x = 1005; y = 416; confidence = 0.54; MISS
scale_factor = 1.00; image = 00480; x = 1085; y = 425; confidence = 0.58; MISS
scale_factor = 1.00; image = 00480; x = 1187; y = 377; confidence = 0.50; MISS
scale_factor = 1.00; image = 00480; x = 1298; y = 393; confidence = 0.41; MISS
scale_factor = 1.00; image = 00480; x =   64; y = 505; confidence = 0.53; MISS
scale_factor = 1.00; image = 00480; x =  171; y = 487; confidence = 0.44; MISS
scale_factor = 1.00; image = 00480; x =  300; y = 500; confidence = 0.23; MISS
scale_factor = 1.00; image = 00480; x =  405; y = 505; confidence = 0.36; MISS
scale_factor = 1.00; image = 00480; x =  481; y = 441; confidence = 0.50; MISS
scale_factor = 1.00; image = 00480; x =  600; y = 494; confidence = 0.25; MISS
scale_factor = 1.00; image = 00480; x =  706; y = 511; confidence = 0.28; MISS
scale_factor = 1.00; image = 00480; x =  797; y = 481; confidence = 0.45; MISS
scale_factor = 1.00; image = 00480; x =  903; y = 505; confidence = 0.27; MISS
scale_factor = 1.00; image = 00480; x =  994; y = 496; confidence = 0.30; MISS
scale_factor = 1.00; image = 00480; x = 1100; y = 500; confidence = 0.19; MISS
scale_factor = 1.00; image = 00480; x = 1202; y = 511; confidence = 0.33; MISS
scale_factor = 1.00; image = 00480; x = 1300; y = 511; confidence = 0.32; MISS
scale_factor = 1.00; image = 00480; x =   68; y = 601; confidence = 0.49; MISS
scale_factor = 1.00; image = 00480; x =  184; y = 593; confidence = 0.34; MISS
scale_factor = 1.00; image = 00480; x =  331; y = 624; confidence = 0.42; MISS
scale_factor = 1.00; image = 00480; x =  437; y = 596; confidence = 0.49; MISS
scale_factor = 1.00; image = 00480; x =  504; y = 579; confidence = 0.41; MISS
scale_factor = 1.00; image = 00480; x =  606; y = 600; confidence = 0.17; MISS
scale_factor = 1.00; image = 00480; x =  697; y = 604; confidence = 0.31; MISS
scale_factor = 1.00; image = 00480; x =  789; y = 600; confidence = 0.42; MISS
scale_factor = 1.00; image = 00480; x =  900; y = 597; confidence = 0.19; MISS
scale_factor = 1.00; image = 00480; x = 1000; y = 597; confidence = 0.23; MISS
scale_factor = 1.00; image = 00480; x = 1100; y = 600; confidence = 0.18; MISS
scale_factor = 1.00; image = 00480; x = 1200; y = 600; confidence = 0.21; MISS
scale_factor = 1.00; image = 00480; x = 1306; y = 576; confidence = 0.32; MISS
scale_factor = 1.00; image = 00480; x =  127; y = 708; confidence = 0.37; MISS
scale_factor = 1.00; image = 00480; x =  211; y = 693; confidence = 0.26; MISS
scale_factor = 1.00; image = 00480; x =  300; y = 684; confidence = 0.27; MISS
scale_factor = 1.00; image = 00480; x =  407; y = 727; confidence = 0.33; MISS
scale_factor = 1.00; image = 00480; x =  540; y = 712; confidence = 0.41; MISS
scale_factor = 1.00; image = 00480; x =  596; y = 743; confidence = 0.29; MISS
scale_factor = 1.00; image = 00480; x =  682; y = 684; confidence = 0.37; MISS
scale_factor = 1.00; image = 00480; x =  787; y = 688; confidence = 0.40; MISS
scale_factor = 1.00; image = 00480; x =  905; y = 704; confidence = 0.27; MISS
scale_factor = 1.00; image = 00480; x =  999; y = 699; confidence = 0.28; MISS
scale_factor = 1.00; image = 00480; x = 1155; y = 720; confidence = 0.64; MISS
scale_factor = 1.00; image = 00480; x = 1154; y = 722; confidence = 0.65; MISS
scale_factor = 1.00; image = 00480; x = 1302; y = 717; confidence = 0.39; MISS
### Current Image = 00474; Traffic signs searched =   63; Traffic signs found =   60; Best confidence = 0.984859; Percentage found = 95.24; HIT
### Current Image = 00474; Traffic signs searched =   64; Traffic signs found =   61; Best confidence = 0.950973; Percentage found = 95.31; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00476.ppm
scale_factor = 1.00; image = 00482; x =   92; y = 110; confidence = 0.50; MISS
scale_factor = 1.00; image = 00482; x =  261; y =  82; confidence = 0.67; MISS
scale_factor = 1.00; image = 00482; x =  261; y =  83; confidence = 0.67; MISS
scale_factor = 1.00; image = 00482; x =  420; y = 134; confidence = 0.52; MISS
scale_factor = 1.00; image = 00482; x =  475; y = 100; confidence = 0.33; MISS
scale_factor = 1.00; image = 00482; x =  577; y = 115; confidence = 0.34; MISS
scale_factor = 1.00; image = 00482; x =  712; y = 100; confidence = 0.31; MISS
scale_factor = 1.00; image = 00482; x =  826; y =  80; confidence = 0.42; MISS
scale_factor = 1.00; image = 00482; x =  933; y = 100; confidence = 0.44; MISS
scale_factor = 1.00; image = 00482; x = 1000; y =  92; confidence = 0.25; MISS
scale_factor = 1.00; image = 00482; x = 1126; y = 177; confidence = 0.57; MISS
scale_factor = 1.00; image = 00482; x = 1217; y = 169; confidence = 0.69; MISS
scale_factor = 1.00; image = 00482; x = 1281; y =  91; confidence = 0.42; MISS
scale_factor = 1.00; image = 00482; x =  100; y = 200; confidence = 0.27; MISS
scale_factor = 1.00; image = 00476; x =  174; y = 255; confidence = 0.93; HIT ***
scale_factor = 1.00; image = 00482; x =  354; y = 179; confidence = 0.62; MISS
scale_factor = 1.00; image = 00482; x =  354; y = 179; confidence = 0.62; MISS
scale_factor = 1.00; image = 00482; x =  483; y = 213; confidence = 0.58; MISS
scale_factor = 1.00; image = 00482; x =  581; y = 213; confidence = 0.36; MISS
scale_factor = 1.00; image = 00482; x =  704; y = 188; confidence = 0.50; MISS
scale_factor = 1.00; image = 00482; x =  806; y = 176; confidence = 0.56; MISS
scale_factor = 1.00; image = 00482; x =  913; y = 185; confidence = 0.56; MISS
scale_factor = 1.00; image = 00482; x =  995; y = 205; confidence = 0.43; MISS
scale_factor = 1.00; image = 00476; x = 1160; y = 258; confidence = 0.98; HIT ***
scale_factor = 1.00; image = 00476; x = 1161; y = 261; confidence = 0.97; HIT ***
scale_factor = 1.00; image = 00482; x = 1306; y = 202; confidence = 0.42; MISS
scale_factor = 1.00; image = 00476; x =  179; y = 261; confidence = 0.96; HIT ***
scale_factor = 1.00; image = 00476; x =  176; y = 255; confidence = 0.96; HIT ***
scale_factor = 1.00; image = 00482; x =  306; y = 288; confidence = 0.13; MISS
scale_factor = 1.00; image = 00482; x =  420; y = 336; confidence = 0.38; MISS
scale_factor = 1.00; image = 00482; x =  492; y = 221; confidence = 0.64; MISS
scale_factor = 1.00; image = 00482; x =  634; y = 245; confidence = 0.44; MISS
scale_factor = 1.00; image = 00482; x =  693; y = 294; confidence = 0.22; MISS
scale_factor = 1.00; image = 00482; x =  806; y = 305; confidence = 0.35; MISS
scale_factor = 1.00; image = 00482; x =  885; y = 278; confidence = 0.37; MISS
scale_factor = 1.00; image = 00482; x = 1031; y = 262; confidence = 0.47; MISS
scale_factor = 1.00; image = 00476; x = 1158; y = 261; confidence = 0.95; HIT ***
scale_factor = 1.00; image = 00476; x = 1159; y = 263; confidence = 0.93; HIT ***
scale_factor = 1.00; image = 00482; x = 1300; y = 300; confidence = 0.22; MISS
scale_factor = 1.00; image = 00482; x =  104; y = 406; confidence = 0.38; MISS
scale_factor = 1.00; image = 00482; x =  215; y = 371; confidence = 0.36; MISS
scale_factor = 1.00; image = 00482; x =  292; y = 399; confidence = 0.34; MISS
scale_factor = 1.00; image = 00482; x =  404; y = 402; confidence = 0.30; MISS
scale_factor = 1.00; image = 00482; x =  499; y = 384; confidence = 0.59; MISS
scale_factor = 1.00; image = 00482; x =  527; y = 363; confidence = 0.51; MISS
scale_factor = 1.00; image = 00482; x =  689; y = 389; confidence = 0.35; MISS
scale_factor = 1.00; image = 00482; x =  795; y = 411; confidence = 0.20; MISS
scale_factor = 1.00; image = 00482; x =  866; y = 422; confidence = 0.62; MISS
scale_factor = 1.00; image = 00482; x =  931; y = 372; confidence = 0.61; MISS
scale_factor = 1.00; image = 00482; x = 1120; y = 404; confidence = 0.34; MISS
scale_factor = 1.00; image = 00482; x = 1214; y = 377; confidence = 0.39; MISS
scale_factor = 1.00; image = 00482; x = 1334; y = 353; confidence = 0.58; MISS
scale_factor = 1.00; image = 00482; x =   33; y = 518; confidence = 0.44; MISS
scale_factor = 1.00; image = 00482; x =  190; y = 473; confidence = 0.40; MISS
scale_factor = 1.00; image = 00482; x =  300; y = 500; confidence = 0.32; MISS
scale_factor = 1.00; image = 00482; x =  452; y = 465; confidence = 0.53; MISS
scale_factor = 1.00; image = 00482; x =  507; y = 514; confidence = 0.25; MISS
scale_factor = 1.00; image = 00482; x =  606; y = 514; confidence = 0.49; MISS
scale_factor = 1.00; image = 00482; x =  732; y = 500; confidence = 0.44; MISS
scale_factor = 1.00; image = 00482; x =  829; y = 489; confidence = 0.40; MISS
scale_factor = 1.00; image = 00482; x =  868; y = 424; confidence = 0.55; MISS
scale_factor = 1.00; image = 00482; x = 1045; y = 541; confidence = 0.44; MISS
scale_factor = 1.00; image = 00482; x = 1094; y = 500; confidence = 0.26; MISS
scale_factor = 1.00; image = 00482; x = 1228; y = 500; confidence = 0.33; MISS
scale_factor = 1.00; image = 00482; x = 1269; y = 520; confidence = 0.32; MISS
scale_factor = 1.00; image = 00482; x =  164; y = 572; confidence = 0.39; MISS
scale_factor = 1.00; image = 00482; x =  217; y = 624; confidence = 0.48; MISS
scale_factor = 1.00; image = 00482; x =  286; y = 612; confidence = 0.48; MISS
scale_factor = 1.00; image = 00482; x =  447; y = 672; confidence = 0.50; MISS
scale_factor = 1.00; image = 00482; x =  500; y = 616; confidence = 0.37; MISS
scale_factor = 1.00; image = 00482; x =  590; y = 561; confidence = 0.45; MISS
scale_factor = 1.00; image = 00482; x =  705; y = 611; confidence = 0.49; MISS
scale_factor = 1.00; image = 00482; x =  783; y = 590; confidence = 0.44; MISS
scale_factor = 1.00; image = 00482; x =  901; y = 606; confidence = 0.20; MISS
scale_factor = 1.00; image = 00482; x =  999; y = 602; confidence = 0.40; MISS
scale_factor = 1.00; image = 00482; x = 1100; y = 600; confidence = 0.25; MISS
scale_factor = 1.00; image = 00482; x = 1167; y = 679; confidence = 0.65; MISS
scale_factor = 1.00; image = 00482; x = 1271; y = 523; confidence = 0.18; MISS
scale_factor = 1.00; image = 00482; x =   71; y = 778; confidence = 0.65; MISS
scale_factor = 1.00; image = 00482; x =  195; y = 695; confidence = 0.80; MISS
scale_factor = 1.00; image = 00482; x =  311; y = 700; confidence = 0.22; MISS
scale_factor = 1.00; image = 00482; x =  443; y = 699; confidence = 0.62; MISS
scale_factor = 1.00; image = 00482; x =  481; y = 698; confidence = 0.46; MISS
scale_factor = 1.00; image = 00482; x =  577; y = 717; confidence = 0.13; MISS
scale_factor = 1.00; image = 00482; x =  698; y = 705; confidence = 0.22; MISS
scale_factor = 1.00; image = 00482; x =  818; y = 733; confidence = 0.34; MISS
scale_factor = 1.00; image = 00482; x =  906; y = 702; confidence = 0.29; MISS
scale_factor = 1.00; image = 00482; x = 1000; y = 700; confidence = 0.27; MISS
scale_factor = 1.00; image = 00482; x = 1163; y = 675; confidence = 0.66; MISS
scale_factor = 1.00; image = 00482; x = 1170; y = 680; confidence = 0.64; MISS
scale_factor = 1.00; image = 00482; x = 1332; y = 766; confidence = 0.82; MISS
### Current Image = 00476; Traffic signs searched =   65; Traffic signs found =   62; Best confidence = 0.962509; Percentage found = 95.38; HIT
### Current Image = 00476; Traffic signs searched =   66; Traffic signs found =   63; Best confidence = 0.982696; Percentage found = 95.45; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00484.ppm
scale_factor = 1.00; image = 00492; x =  116; y =  91; confidence = 0.48; MISS
scale_factor = 1.00; image = 00492; x =  201; y = 101; confidence = 0.43; MISS
scale_factor = 1.00; image = 00492; x =  294; y =  93; confidence = 0.46; MISS
scale_factor = 1.00; image = 00492; x =  384; y = 114; confidence = 0.40; MISS
scale_factor = 1.00; image = 00492; x =  495; y =  47; confidence = 0.57; MISS
scale_factor = 1.00; image = 00492; x =  625; y = 146; confidence = 0.48; MISS
scale_factor = 1.00; image = 00492; x =  700; y = 100; confidence = 0.25; MISS
scale_factor = 1.00; image = 00492; x =  744; y = 179; confidence = 0.57; MISS
