# Please wait, building network...
# 0.075 # 0.124 # 0.075 
# 0.124 # 0.204 # 0.124 
# 0.075 # 0.124 # 0.075 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.002 # 0.010 # 0.029 # 0.057 # 0.071 # 0.057 # 0.029 # 0.010 # 0.002 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
Locale set to C.
Number of images with traffic signs within criterion = 56
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00004.ppm
''Image file name: /home/alberto/TIAGO/haar_competition/test_full/00004.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00019.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00057.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00065.ppm
delta = 134
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00075.ppm
scale_factor = 0.75; image = 00082; x =  154; y = 180; confidence = 0.55; MISS
scale_factor = 0.75; image = 00483; x = 1100; y = 182; confidence = 0.43; MISS
scale_factor = 0.75; image = 00483; x = 1128; y = 180; confidence = 0.29; MISS
scale_factor = 0.75; image = 00483; x = 1320; y = 173; confidence = 0.41; MISS
scale_factor = 0.75; image = 00483; x =  134; y = 268; confidence = 0.43; MISS
scale_factor = 0.75; image = 00478; x =  242; y = 291; confidence = 0.66; HIT ***
scale_factor = 0.75; image = 00483; x =  299; y = 198; confidence = 0.46; MISS
scale_factor = 0.75; image = 00483; x =  587; y = 284; confidence = 0.40; MISS
scale_factor = 0.75; image = 00483; x =  677; y = 275; confidence = 0.54; MISS
scale_factor = 0.75; image = 00483; x =  892; y = 276; confidence = 0.56; MISS
scale_factor = 0.75; image = 00478; x =  946; y = 302; confidence = 0.85; HIT ***
scale_factor = 0.75; image = 00483; x = 1062; y = 288; confidence = 0.33; MISS
scale_factor = 0.75; image = 00483; x = 1228; y = 268; confidence = 0.39; MISS
scale_factor = 0.75; image = 00483; x = 1326; y = 261; confidence = 0.47; MISS
scale_factor = 0.75; image = 00483; x =  107; y = 306; confidence = 0.33; MISS
scale_factor = 0.75; image = 00478; x =  241; y = 288; confidence = 0.69; HIT ***
scale_factor = 0.75; image = 00483; x =  450; y = 438; confidence = 0.30; MISS
scale_factor = 0.75; image = 00483; x =  504; y = 436; confidence = 0.14; MISS
scale_factor = 0.75; image = 00483; x =  717; y = 306; confidence = 0.45; MISS
scale_factor = 0.75; image = 00483; x =  915; y = 352; confidence = 0.36; MISS
scale_factor = 0.75; image = 00478; x =  949; y = 310; confidence = 0.82; HIT ***
scale_factor = 0.75; image = 00483; x = 1108; y = 418; confidence = 0.45; MISS
scale_factor = 0.75; image = 00483; x = 1309; y = 360; confidence = 0.56; MISS
scale_factor = 0.75; image = 00483; x = 1306; y = 359; confidence = 0.59; MISS
scale_factor = 0.75; image = 00483; x =  132; y = 404; confidence = 0.00; MISS
scale_factor = 0.75; image = 00483; x =  266; y = 404; confidence = 0.00; MISS
scale_factor = 0.75; image = 00483; x =  480; y = 438; confidence = 0.06; MISS
scale_factor = 0.75; image = 00483; x =  547; y = 444; confidence = 0.06; MISS
scale_factor = 0.75; image = 00483; x =  765; y = 580; confidence = 0.19; MISS
scale_factor = 0.75; image = 00483; x =  812; y = 528; confidence = 0.25; MISS
scale_factor = 0.75; image = 00483; x = 1042; y = 564; confidence = 0.70; MISS
scale_factor = 0.75; image = 00483; x = 1115; y = 566; confidence = 0.64; MISS
scale_factor = 0.75; image = 00483; x = 1132; y = 588; confidence = 0.59; MISS
scale_factor = 0.75; image = 00483; x = 1342; y = 540; confidence = 0.44; MISS
scale_factor = 0.75; image = 00483; x =  132; y = 538; confidence = 0.00; MISS
scale_factor = 0.75; image = 00483; x =  266; y = 538; confidence = 0.00; MISS
scale_factor = 0.75; image = 00483; x =  400; y = 538; confidence = 0.00; MISS
scale_factor = 0.75; image = 00483; x =  558; y = 672; confidence = 0.00; MISS
scale_factor = 0.75; image = 00483; x =  741; y = 655; confidence = 0.01; MISS
scale_factor = 0.75; image = 00483; x =  887; y = 614; confidence = 0.45; MISS
scale_factor = 0.75; image = 00483; x =  883; y = 616; confidence = 0.45; MISS
scale_factor = 0.75; image = 00483; x = 1102; y = 666; confidence = 0.51; MISS
scale_factor = 0.75; image = 00483; x = 1209; y = 676; confidence = 0.66; MISS
scale_factor = 0.75; image = 00483; x = 1314; y = 689; confidence = 0.45; MISS
### Current Image = 00478; Traffic signs searched =   63; Traffic signs found =   62; Best confidence = 0.845710; Percentage found = 98.41; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00480.ppm
scale_factor = 0.75; image = 00486; x =  186; y = 132; confidence = 0.48; MISS
scale_factor = 0.75; image = 00486; x =  287; y = 184; confidence = 0.49; MISS
scale_factor = 0.75; image = 00486; x =  386; y = 114; confidence = 0.44; MISS
scale_factor = 0.75; image = 00486; x =  567; y = 166; confidence = 0.46; MISS
scale_factor = 0.75; image = 00486; x =  655; y = 198; confidence = 0.75; MISS
scale_factor = 0.75; image = 00486; x =  800; y = 148; confidence = 0.31; MISS
scale_factor = 0.75; image = 00486; x =  952; y = 158; confidence = 0.54; MISS
scale_factor = 0.75; image = 00486; x = 1042; y = 152; confidence = 0.14; MISS
scale_factor = 0.75; image = 00486; x = 1218; y = 115; confidence = 0.32; MISS
scale_factor = 0.75; image = 00486; x = 1314; y = 112; confidence = 0.14; MISS
scale_factor = 0.75; image = 00486; x =  152; y = 257; confidence = 0.52; MISS
scale_factor = 0.75; image = 00486; x =  314; y = 362; confidence = 0.72; MISS
scale_factor = 0.75; image = 00486; x =  432; y = 344; confidence = 0.33; MISS
scale_factor = 0.75; image = 00486; x =  579; y = 298; confidence = 0.11; MISS
scale_factor = 0.75; image = 00486; x =  655; y = 205; confidence = 0.67; MISS
scale_factor = 0.75; image = 00486; x =  802; y = 294; confidence = 0.17; MISS
scale_factor = 0.75; image = 00486; x =  952; y = 290; confidence = 0.31; MISS
scale_factor = 0.75; image = 00480; x = 1087; y = 330; confidence = 0.98; HIT ***
scale_factor = 0.75; image = 00480; x = 1095; y = 326; confidence = 0.81; HIT ***
scale_factor = 0.75; image = 00486; x = 1277; y = 264; confidence = 0.22; MISS
scale_factor = 0.75; image = 00486; x =  190; y = 462; confidence = 0.69; MISS
scale_factor = 0.75; image = 00486; x =  279; y = 417; confidence = 0.82; MISS
scale_factor = 0.75; image = 00486; x =  399; y = 420; confidence = 0.71; MISS
scale_factor = 0.75; image = 00486; x =  556; y = 406; confidence = 0.35; MISS
scale_factor = 0.75; image = 00486; x =  686; y = 452; confidence = 0.44; MISS
scale_factor = 0.75; image = 00486; x =  796; y = 375; confidence = 0.03; MISS
scale_factor = 0.75; image = 00486; x =  911; y = 392; confidence = 0.53; MISS
scale_factor = 0.75; image = 00480; x = 1086; y = 335; confidence = 0.98; HIT ***
scale_factor = 0.75; image = 00486; x = 1183; y = 386; confidence = 0.40; MISS
scale_factor = 0.75; image = 00486; x = 1346; y = 394; confidence = 0.31; MISS
scale_factor = 0.75; image = 00486; x =  111; y = 502; confidence = 0.65; MISS
scale_factor = 0.75; image = 00486; x =  249; y = 521; confidence = 0.63; MISS
scale_factor = 0.75; image = 00486; x =  368; y = 446; confidence = 0.77; MISS
scale_factor = 0.75; image = 00486; x =  551; y = 502; confidence = 0.44; MISS
scale_factor = 0.75; image = 00486; x =  674; y = 520; confidence = 0.36; MISS
scale_factor = 0.75; image = 00486; x =  820; y = 578; confidence = 0.05; MISS
scale_factor = 0.75; image = 00486; x = 1002; y = 520; confidence = 0.58; MISS
scale_factor = 0.75; image = 00486; x = 1004; y = 518; confidence = 0.52; MISS
scale_factor = 0.75; image = 00486; x = 1264; y = 536; confidence = 0.57; MISS
scale_factor = 0.75; image = 00486; x = 1328; y = 552; confidence = 0.43; MISS
scale_factor = 0.75; image = 00486; x =   86; y = 631; confidence = 0.65; MISS
scale_factor = 0.75; image = 00486; x =  300; y = 682; confidence = 0.30; MISS
scale_factor = 0.75; image = 00486; x =  402; y = 670; confidence = 0.35; MISS
scale_factor = 0.75; image = 00486; x =  540; y = 686; confidence = 0.29; MISS
scale_factor = 0.75; image = 00486; x =  733; y = 575; confidence = 0.00; MISS
scale_factor = 0.75; image = 00486; x =  785; y = 773; confidence = 0.16; MISS
scale_factor = 0.75; image = 00486; x =  879; y = 781; confidence = 0.03; MISS
scale_factor = 0.75; image = 00486; x = 1087; y = 664; confidence = 0.30; MISS
scale_factor = 0.75; image = 00486; x = 1203; y = 602; confidence = 0.59; MISS
scale_factor = 0.75; image = 00486; x = 1309; y = 640; confidence = 0.43; MISS
### Current Image = 00480; Traffic signs searched =   64; Traffic signs found =   63; Best confidence = 0.983417; Percentage found = 98.44; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00483.ppm
scale_factor = 0.75; image = 00490; x =  116; y = 144; confidence = 0.55; MISS
scale_factor = 0.75; image = 00490; x =  360; y = 177; confidence = 0.52; MISS
scale_factor = 0.75; image = 00490; x =  421; y = 127; confidence = 0.32; MISS
scale_factor = 0.75; image = 00490; x =  529; y = 186; confidence = 0.50; MISS
scale_factor = 0.75; image = 00490; x =  690; y = 156; confidence = 0.40; MISS
scale_factor = 0.75; image = 00490; x =  811; y = 137; confidence = 0.47; MISS
scale_factor = 0.75; image = 00490; x =  879; y =  90; confidence = 0.42; MISS
scale_factor = 0.75; image = 00490; x = 1070; y = 146; confidence = 0.20; MISS
scale_factor = 0.75; image = 00483; x = 1217; y = 234; confidence = 0.95; HIT ***
scale_factor = 0.75; image = 00490; x = 1304; y = 122; confidence = 0.59; MISS
scale_factor = 0.75; image = 00483; x =  170; y = 276; confidence = 0.91; HIT ***
scale_factor = 0.75; image = 00483; x =  188; y = 268; confidence = 0.92; HIT ***
scale_factor = 0.75; image = 00490; x =  408; y = 279; confidence = 0.06; MISS
scale_factor = 0.75; image = 00490; x =  485; y = 222; confidence = 0.52; MISS
scale_factor = 0.75; image = 00490; x =  692; y = 160; confidence = 0.18; MISS
scale_factor = 0.75; image = 00490; x =  741; y = 161; confidence = 0.50; MISS
scale_factor = 0.75; image = 00490; x =  934; y = 292; confidence = 0.48; MISS
scale_factor = 0.75; image = 00483; x = 1188; y = 244; confidence = 0.83; HIT ***
scale_factor = 0.75; image = 00483; x = 1220; y = 240; confidence = 0.89; HIT ***
scale_factor = 0.75; image = 00490; x = 1346; y = 303; confidence = 0.29; MISS
scale_factor = 0.75; image = 00490; x =  134; y = 402; confidence = 0.19; MISS
scale_factor = 0.75; image = 00490; x =  288; y = 370; confidence = 0.64; MISS
scale_factor = 0.75; image = 00490; x =  374; y = 343; confidence = 0.49; MISS
scale_factor = 0.75; image = 00490; x =  462; y = 470; confidence = 0.48; MISS
scale_factor = 0.75; image = 00490; x =  646; y = 380; confidence = 0.30; MISS
scale_factor = 0.75; image = 00490; x =  840; y = 376; confidence = 0.50; MISS
scale_factor = 0.75; image = 00490; x =  938; y = 402; confidence = 0.29; MISS
scale_factor = 0.75; image = 00490; x =  978; y = 473; confidence = 0.57; MISS
scale_factor = 0.75; image = 00490; x = 1198; y = 312; confidence = 0.49; MISS
scale_factor = 0.75; image = 00490; x = 1314; y = 395; confidence = 0.31; MISS
scale_factor = 0.75; image = 00490; x =  128; y = 524; confidence = 0.36; MISS
scale_factor = 0.75; image = 00490; x =  221; y = 572; confidence = 0.38; MISS
scale_factor = 0.75; image = 00490; x =  327; y = 567; confidence = 0.06; MISS
scale_factor = 0.75; image = 00490; x =  462; y = 464; confidence = 0.44; MISS
scale_factor = 0.75; image = 00490; x =  670; y = 564; confidence = 0.23; MISS
scale_factor = 0.75; image = 00490; x =  836; y = 611; confidence = 0.52; MISS
scale_factor = 0.75; image = 00490; x =  911; y = 528; confidence = 0.38; MISS
scale_factor = 0.75; image = 00490; x = 1053; y = 492; confidence = 0.51; MISS
scale_factor = 0.75; image = 00490; x = 1115; y = 446; confidence = 0.09; MISS
scale_factor = 0.75; image = 00490; x = 1288; y = 428; confidence = 0.15; MISS
scale_factor = 0.75; image = 00490; x =   99; y = 562; confidence = 0.23; MISS
scale_factor = 0.75; image = 00490; x =  264; y = 672; confidence = 0.26; MISS
scale_factor = 0.75; image = 00490; x =  391; y = 678; confidence = 0.30; MISS
scale_factor = 0.75; image = 00490; x =  488; y = 673; confidence = 0.05; MISS
scale_factor = 0.75; image = 00490; x =  740; y = 623; confidence = 0.34; MISS
scale_factor = 0.75; image = 00490; x =  835; y = 619; confidence = 0.47; MISS
scale_factor = 0.75; image = 00490; x =  935; y = 697; confidence = 0.26; MISS
scale_factor = 0.75; image = 00490; x = 1033; y = 789; confidence = 0.27; MISS
scale_factor = 0.75; image = 00490; x = 1254; y = 732; confidence = 0.11; MISS
scale_factor = 0.75; image = 00490; x = 1329; y = 705; confidence = 0.05; MISS
### Current Image = 00483; Traffic signs searched =   65; Traffic signs found =   64; Best confidence = 0.919971; Percentage found = 98.46; HIT
### Current Image = 00483; Traffic signs searched =   66; Traffic signs found =   65; Best confidence = 0.954578; Percentage found = 98.48; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00496.ppm
scale_factor = 0.75; image = 00501; x =  112; y = 146; confidence = 0.47; MISS
scale_factor = 0.75; image = 00501; x =  280; y = 157; confidence = 0.48; MISS
scale_factor = 0.75; image = 00501; x =  380; y = 166; confidence = 0.40; MISS
scale_factor = 0.75; image = 00501; x =  596; y = 180; confidence = 0.63; MISS
scale_factor = 0.75; image = 00501; x =  656; y = 128; confidence = 0.34; MISS
scale_factor = 0.75; image = 00501; x =  834; y = 134; confidence = 0.43; MISS
scale_factor = 0.75; image = 00501; x =  835; y = 138; confidence = 0.44; MISS
scale_factor = 0.75; image = 00501; x = 1108; y = 120; confidence = 0.15; MISS
scale_factor = 0.75; image = 00501; x = 1195; y =  84; confidence = 0.50; MISS
scale_factor = 0.75; image = 00501; x = 1296; y =  71; confidence = 0.44; MISS
scale_factor = 0.75; image = 00501; x =  160; y = 279; confidence = 0.02; MISS
scale_factor = 0.75; image = 00501; x =  210; y = 292; confidence = 0.11; MISS
scale_factor = 0.75; image = 00501; x =  392; y = 264; confidence = 0.25; MISS
scale_factor = 0.75; image = 00496; x =  536; y = 276; confidence = 0.80; HIT ***
scale_factor = 0.75; image = 00501; x =  694; y = 206; confidence = 0.58; MISS
scale_factor = 0.75; image = 00501; x =  852; y = 254; confidence = 0.32; MISS
scale_factor = 0.75; image = 00501; x =  891; y = 380; confidence = 0.45; MISS
scale_factor = 0.75; image = 00501; x = 1025; y = 248; confidence = 0.47; MISS
scale_factor = 0.75; image = 00501; x = 1226; y = 275; confidence = 0.33; MISS
scale_factor = 0.75; image = 00501; x = 1290; y = 279; confidence = 0.03; MISS
scale_factor = 0.75; image = 00501; x =   64; y = 322; confidence = 0.52; MISS
scale_factor = 0.75; image = 00501; x =  302; y = 432; confidence = 0.04; MISS
scale_factor = 0.75; image = 00501; x =  386; y = 489; confidence = 0.26; MISS
scale_factor = 0.75; image = 00501; x =  562; y = 380; confidence = 0.41; MISS
scale_factor = 0.75; image = 00501; x =  750; y = 438; confidence = 0.42; MISS
scale_factor = 0.75; image = 00501; x =  808; y = 406; confidence = 0.29; MISS
scale_factor = 0.75; image = 00501; x = 1021; y = 440; confidence = 0.48; MISS
scale_factor = 0.75; image = 00501; x = 1072; y = 404; confidence = 0.03; MISS
scale_factor = 0.75; image = 00501; x = 1178; y = 472; confidence = 0.39; MISS
scale_factor = 0.75; image = 00501; x = 1350; y = 406; confidence = 0.31; MISS
scale_factor = 0.75; image = 00501; x =  222; y = 458; confidence = 0.04; MISS
scale_factor = 0.75; image = 00501; x =  390; y = 493; confidence = 0.41; MISS
scale_factor = 0.75; image = 00501; x =  391; y = 494; confidence = 0.48; MISS
scale_factor = 0.75; image = 00501; x =  551; y = 476; confidence = 0.53; MISS
scale_factor = 0.75; image = 00501; x =  738; y = 481; confidence = 0.13; MISS
scale_factor = 0.75; image = 00501; x =  725; y = 520; confidence = 0.21; MISS
scale_factor = 0.75; image = 00501; x = 1020; y = 441; confidence = 0.50; MISS
scale_factor = 0.75; image = 00501; x = 1087; y = 437; confidence = 0.20; MISS
scale_factor = 0.75; image = 00501; x = 1249; y = 536; confidence = 0.33; MISS
scale_factor = 0.75; image = 00501; x = 1329; y = 512; confidence = 0.42; MISS
scale_factor = 0.75; image = 00501; x =  126; y = 689; confidence = 0.27; MISS
scale_factor = 0.75; image = 00501; x =  244; y = 619; confidence = 0.16; MISS
scale_factor = 0.75; image = 00501; x =  425; y = 762; confidence = 0.01; MISS
scale_factor = 0.75; image = 00501; x =  533; y = 730; confidence = 0.22; MISS
scale_factor = 0.75; image = 00501; x =  737; y = 773; confidence = 0.09; MISS
scale_factor = 0.75; image = 00501; x =  745; y = 781; confidence = 0.21; MISS
scale_factor = 0.75; image = 00501; x =  945; y = 768; confidence = 0.18; MISS
scale_factor = 0.75; image = 00501; x = 1095; y = 651; confidence = 0.29; MISS
scale_factor = 0.75; image = 00501; x = 1198; y = 728; confidence = 0.10; MISS
scale_factor = 0.75; image = 00501; x = 1301; y = 690; confidence = 0.04; MISS
### Current Image = 00496; Traffic signs searched =   67; Traffic signs found =   66; Best confidence = 0.803893; Percentage found = 98.51; HIT
### Current Image = 00496; Traffic signs searched =   68; Traffic signs found =   66; Best confidence = 0.000000; Percentage found = 97.06; MISS
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00500.ppm
scale_factor = 0.75; image = 00505; x =  150; y = 107; confidence = 0.13; MISS
scale_factor = 0.75; image = 00505; x =  332; y = 174; confidence = 0.57; MISS
scale_factor = 0.75; image = 00505; x =  328; y = 173; confidence = 0.51; MISS
scale_factor = 0.75; image = 00505; x =  544; y = 166; confidence = 0.25; MISS
scale_factor = 0.75; image = 00505; x =  655; y = 134; confidence = 0.44; MISS
scale_factor = 0.75; image = 00505; x =  806; y = 123; confidence = 0.00; MISS
scale_factor = 0.75; image = 00505; x =  953; y = 145; confidence = 0.54; MISS
scale_factor = 0.75; image = 00505; x = 1032; y =  28; confidence = 0.90; MISS
scale_factor = 0.75; image = 00505; x = 1203; y = 174; confidence = 0.20; MISS
scale_factor = 0.75; image = 00505; x = 1316; y = 158; confidence = 0.36; MISS
scale_factor = 0.75; image = 00505; x =  130; y = 234; confidence = 0.08; MISS
scale_factor = 0.75; image = 00505; x =  282; y = 284; confidence = 0.29; MISS
scale_factor = 0.75; image = 00505; x =  460; y = 249; confidence = 0.04; MISS
scale_factor = 0.75; image = 00505; x =  595; y = 253; confidence = 0.59; MISS
scale_factor = 0.75; image = 00505; x =  654; y = 250; confidence = 0.42; MISS
scale_factor = 0.75; image = 00505; x =  804; y = 268; confidence = 0.39; MISS
scale_factor = 0.75; image = 00500; x =  984; y = 280; confidence = 0.89; HIT ***
scale_factor = 0.75; image = 00500; x =  980; y = 280; confidence = 0.95; HIT ***
scale_factor = 0.75; image = 00505; x = 1208; y = 257; confidence = 0.42; MISS
scale_factor = 0.75; image = 00505; x = 1346; y = 258; confidence = 0.08; MISS
scale_factor = 0.75; image = 00505; x =   62; y = 505; confidence = 0.43; MISS
scale_factor = 0.75; image = 00505; x =  232; y = 428; confidence = 0.35; MISS
scale_factor = 0.75; image = 00505; x =  418; y = 402; confidence = 0.29; MISS
scale_factor = 0.75; image = 00505; x =  611; y = 454; confidence = 0.42; MISS
scale_factor = 0.75; image = 00505; x =  716; y = 428; confidence = 0.47; MISS
scale_factor = 0.75; image = 00505; x =  792; y = 418; confidence = 0.36; MISS
scale_factor = 0.75; image = 00500; x =  978; y = 284; confidence = 0.91; HIT ***
scale_factor = 0.75; image = 00505; x = 1102; y = 456; confidence = 0.05; MISS
scale_factor = 0.75; image = 00505; x = 1216; y = 395; confidence = 0.12; MISS
scale_factor = 0.75; image = 00505; x = 1334; y = 390; confidence = 0.45; MISS
scale_factor = 0.75; image = 00505; x =  115; y = 551; confidence = 0.43; MISS
scale_factor = 0.75; image = 00505; x =  217; y = 530; confidence = 0.40; MISS
scale_factor = 0.75; image = 00505; x =  396; y = 493; confidence = 0.26; MISS
