# Please wait, building network...
# 0.075 # 0.124 # 0.075 
# 0.124 # 0.204 # 0.124 
# 0.075 # 0.124 # 0.075 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.002 # 0.010 # 0.029 # 0.057 # 0.071 # 0.057 # 0.029 # 0.010 # 0.002 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
Locale set to C.
Number of images with traffic signs within criterion = 53
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00004.ppm
''Image file name: /home/alberto/TIAGO/haar_competition/test_full/00004.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00012.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00027.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00057.ppm
delta = 143
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00065.ppm
scale_factor = 0.70; image = 00073; x =  166; y = 127; confidence = 0.00; MISS
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00480.ppm
scale_factor = 0.70; image = 00486; x =  185; y = 136; confidence = 0.40; MISS
scale_factor = 0.70; image = 00486; x =  283; y = 183; confidence = 0.43; MISS
scale_factor = 0.70; image = 00486; x =  367; y = 199; confidence = 0.38; MISS
scale_factor = 0.70; image = 00486; x =  608; y = 133; confidence = 0.45; MISS
scale_factor = 0.70; image = 00486; x =  784; y = 143; confidence = 0.46; MISS
scale_factor = 0.70; image = 00486; x =  940; y = 126; confidence = 0.61; MISS
scale_factor = 0.70; image = 00486; x =  952; y = 124; confidence = 0.63; MISS
scale_factor = 0.70; image = 00486; x = 1141; y = 172; confidence = 0.43; MISS
scale_factor = 0.70; image = 00486; x = 1275; y = 210; confidence = 0.38; MISS
scale_factor = 0.70; image = 00486; x =  165; y = 283; confidence = 0.24; MISS
scale_factor = 0.70; image = 00486; x =  353; y = 358; confidence = 0.52; MISS
scale_factor = 0.70; image = 00486; x =  499; y = 368; confidence = 0.60; MISS
scale_factor = 0.70; image = 00486; x =  530; y = 318; confidence = 0.13; MISS
scale_factor = 0.70; image = 00486; x =  713; y = 244; confidence = 0.06; MISS
scale_factor = 0.70; image = 00486; x =  863; y = 293; confidence = 0.06; MISS
scale_factor = 0.70; image = 00480; x = 1073; y = 331; confidence = 1.00; HIT ***
scale_factor = 0.70; image = 00480; x = 1085; y = 331; confidence = 1.00; HIT ***
scale_factor = 0.70; image = 00486; x = 1293; y = 289; confidence = 0.25; MISS
scale_factor = 0.70; image = 00486; x =  179; y = 413; confidence = 0.50; MISS
scale_factor = 0.70; image = 00486; x =  292; y = 414; confidence = 0.44; MISS
scale_factor = 0.70; image = 00486; x =  367; y = 446; confidence = 0.72; MISS
scale_factor = 0.70; image = 00486; x =  565; y = 417; confidence = 0.23; MISS
scale_factor = 0.70; image = 00486; x =  774; y = 451; confidence = 0.03; MISS
scale_factor = 0.70; image = 00486; x =  911; y = 397; confidence = 0.50; MISS
scale_factor = 0.70; image = 00480; x = 1077; y = 333; confidence = 1.00; HIT ***
scale_factor = 0.70; image = 00480; x = 1082; y = 333; confidence = 1.00; HIT ***
scale_factor = 0.70; image = 00486; x = 1260; y = 444; confidence = 0.46; MISS
scale_factor = 0.70; image = 00486; x =  146; y = 589; confidence = 0.43; MISS
scale_factor = 0.70; image = 00486; x =  269; y = 510; confidence = 0.62; MISS
scale_factor = 0.70; image = 00486; x =  359; y = 455; confidence = 0.63; MISS
scale_factor = 0.70; image = 00486; x =  505; y = 555; confidence = 0.05; MISS
scale_factor = 0.70; image = 00486; x =  715; y = 582; confidence = 0.04; MISS
scale_factor = 0.70; image = 00486; x =  816; y = 599; confidence = 0.01; MISS
scale_factor = 0.70; image = 00486; x = 1004; y = 520; confidence = 0.43; MISS
scale_factor = 0.70; image = 00486; x = 1128; y = 572; confidence = 0.14; MISS
scale_factor = 0.70; image = 00486; x = 1267; y = 567; confidence = 0.10; MISS
scale_factor = 0.70; image = 00486; x =  143; y = 715; confidence = 0.14; MISS
scale_factor = 0.70; image = 00486; x =  296; y = 705; confidence = 0.29; MISS
scale_factor = 0.70; image = 00486; x =  363; y = 747; confidence = 0.04; MISS
scale_factor = 0.70; image = 00486; x =  565; y = 709; confidence = 0.28; MISS
scale_factor = 0.70; image = 00486; x =  780; y = 768; confidence = 0.26; MISS
scale_factor = 0.70; image = 00486; x =  843; y = 764; confidence = 0.04; MISS
scale_factor = 0.70; image = 00486; x = 1058; y = 771; confidence = 0.21; MISS
scale_factor = 0.70; image = 00486; x = 1190; y = 757; confidence = 0.24; MISS
scale_factor = 0.70; image = 00486; x = 1294; y = 666; confidence = 0.32; MISS
### Current Image = 00480; Traffic signs searched =   59; Traffic signs found =   56; Best confidence = 1.000000; Percentage found = 94.92; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00483.ppm
scale_factor = 0.70; image = 00483; x =  175; y = 250; confidence = 0.96; HIT ***
scale_factor = 0.70; image = 00490; x =  288; y = 143; confidence = 0.14; MISS
scale_factor = 0.70; image = 00490; x =  403; y = 153; confidence = 0.47; MISS
scale_factor = 0.70; image = 00490; x =  533; y = 170; confidence = 0.59; MISS
scale_factor = 0.70; image = 00490; x =  693; y = 166; confidence = 0.36; MISS
scale_factor = 0.70; image = 00490; x =  858; y = 143; confidence = 0.56; MISS
scale_factor = 0.70; image = 00490; x = 1034; y = 113; confidence = 0.58; MISS
scale_factor = 0.70; image = 00483; x = 1204; y = 233; confidence = 0.99; HIT ***
scale_factor = 0.70; image = 00483; x = 1208; y = 236; confidence = 0.99; HIT ***
scale_factor = 0.70; image = 00483; x =  168; y = 253; confidence = 0.96; HIT ***
scale_factor = 0.70; image = 00483; x =  189; y = 266; confidence = 0.93; HIT ***
scale_factor = 0.70; image = 00490; x =  429; y = 283; confidence = 0.28; MISS
scale_factor = 0.70; image = 00490; x =  535; y = 170; confidence = 0.56; MISS
scale_factor = 0.70; image = 00490; x =  676; y = 167; confidence = 0.27; MISS
scale_factor = 0.70; image = 00490; x =  894; y = 233; confidence = 0.31; MISS
scale_factor = 0.70; image = 00490; x = 1013; y = 311; confidence = 0.04; MISS
scale_factor = 0.70; image = 00483; x = 1200; y = 233; confidence = 0.98; HIT ***
scale_factor = 0.70; image = 00483; x = 1217; y = 243; confidence = 0.93; HIT ***
scale_factor = 0.70; image = 00490; x =  141; y = 432; confidence = 0.25; MISS
scale_factor = 0.70; image = 00490; x =  270; y = 429; confidence = 0.25; MISS
scale_factor = 0.70; image = 00490; x =  434; y = 464; confidence = 0.03; MISS
scale_factor = 0.70; image = 00490; x =  509; y = 419; confidence = 0.03; MISS
scale_factor = 0.70; image = 00490; x =  724; y = 394; confidence = 0.14; MISS
scale_factor = 0.70; image = 00490; x =  841; y = 367; confidence = 0.28; MISS
scale_factor = 0.70; image = 00490; x = 1011; y = 410; confidence = 0.35; MISS
scale_factor = 0.70; image = 00490; x = 1104; y = 323; confidence = 0.50; MISS
scale_factor = 0.70; image = 00490; x = 1299; y = 444; confidence = 0.00; MISS
scale_factor = 0.70; image = 00490; x =  130; y = 550; confidence = 0.27; MISS
scale_factor = 0.70; image = 00490; x =  274; y = 584; confidence = 0.03; MISS
scale_factor = 0.70; image = 00490; x =  399; y = 565; confidence = 0.37; MISS
scale_factor = 0.70; image = 00490; x =  559; y = 621; confidence = 0.21; MISS
scale_factor = 0.70; image = 00490; x =  710; y = 552; confidence = 0.17; MISS
scale_factor = 0.70; image = 00490; x =  910; y = 557; confidence = 0.04; MISS
scale_factor = 0.70; image = 00490; x =  984; y = 495; confidence = 0.35; MISS
scale_factor = 0.70; image = 00490; x = 1203; y = 575; confidence = 0.23; MISS
scale_factor = 0.70; image = 00490; x = 1267; y = 560; confidence = 0.00; MISS
scale_factor = 0.70; image = 00490; x =  143; y = 717; confidence = 0.24; MISS
scale_factor = 0.70; image = 00490; x =  284; y = 732; confidence = 0.02; MISS
scale_factor = 0.70; image = 00490; x =  429; y = 717; confidence = 0.18; MISS
scale_factor = 0.70; image = 00490; x =  645; y = 682; confidence = 0.20; MISS
scale_factor = 0.70; image = 00490; x =  645; y = 679; confidence = 0.15; MISS
scale_factor = 0.70; image = 00490; x =  891; y = 761; confidence = 0.07; MISS
scale_factor = 0.70; image = 00490; x = 1021; y = 715; confidence = 0.29; MISS
scale_factor = 0.70; image = 00490; x = 1057; y = 747; confidence = 0.38; MISS
scale_factor = 0.70; image = 00490; x = 1274; y = 721; confidence = 0.00; MISS
### Current Image = 00483; Traffic signs searched =   60; Traffic signs found =   57; Best confidence = 0.961788; Percentage found = 95.00; HIT
### Current Image = 00483; Traffic signs searched =   61; Traffic signs found =   58; Best confidence = 0.993511; Percentage found = 95.08; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00486.ppm
scale_factor = 0.70; image = 00496; x =  143; y = 143; confidence = 0.19; MISS
scale_factor = 0.70; image = 00496; x =  227; y = 126; confidence = 0.45; MISS
scale_factor = 0.70; image = 00486; x =  452; y = 256; confidence = 0.94; HIT ***
scale_factor = 0.70; image = 00496; x =  546; y = 153; confidence = 0.35; MISS
scale_factor = 0.70; image = 00496; x =  808; y = 182; confidence = 0.44; MISS
scale_factor = 0.70; image = 00496; x =  808; y = 182; confidence = 0.43; MISS
scale_factor = 0.70; image = 00496; x = 1023; y = 124; confidence = 0.42; MISS
scale_factor = 0.70; image = 00496; x = 1127; y = 182; confidence = 0.39; MISS
scale_factor = 0.70; image = 00496; x = 1270; y = 163; confidence = 0.38; MISS
scale_factor = 0.70; image = 00496; x =  117; y = 289; confidence = 0.00; MISS
scale_factor = 0.70; image = 00496; x =  271; y = 271; confidence = 0.24; MISS
scale_factor = 0.70; image = 00486; x =  449; y = 259; confidence = 0.95; HIT ***
scale_factor = 0.70; image = 00486; x =  450; y = 254; confidence = 0.97; HIT ***
scale_factor = 0.70; image = 00496; x =  805; y = 181; confidence = 0.48; MISS
scale_factor = 0.70; image = 00496; x =  843; y = 302; confidence = 0.17; MISS
scale_factor = 0.70; image = 00496; x =  978; y = 214; confidence = 0.49; MISS
scale_factor = 0.70; image = 00496; x = 1144; y = 299; confidence = 0.20; MISS
scale_factor = 0.70; image = 00496; x = 1337; y = 291; confidence = 0.44; MISS
scale_factor = 0.70; image = 00496; x =  190; y = 459; confidence = 0.40; MISS
scale_factor = 0.70; image = 00496; x =  283; y = 469; confidence = 0.38; MISS
scale_factor = 0.70; image = 00496; x =  422; y = 420; confidence = 0.35; MISS
scale_factor = 0.70; image = 00496; x =  585; y = 429; confidence = 0.02; MISS
scale_factor = 0.70; image = 00496; x =  672; y = 459; confidence = 0.27; MISS
scale_factor = 0.70; image = 00496; x =  900; y = 438; confidence = 0.23; MISS
scale_factor = 0.70; image = 00496; x = 1116; y = 444; confidence = 0.38; MISS
scale_factor = 0.70; image = 00496; x = 1135; y = 432; confidence = 0.36; MISS
scale_factor = 0.70; image = 00496; x = 1281; y = 441; confidence = 0.27; MISS
scale_factor = 0.70; image = 00496; x =  155; y = 569; confidence = 0.10; MISS
scale_factor = 0.70; image = 00496; x =  299; y = 579; confidence = 0.25; MISS
scale_factor = 0.70; image = 00496; x =  314; y = 614; confidence = 0.00; MISS
scale_factor = 0.70; image = 00496; x =  614; y = 657; confidence = 0.29; MISS
scale_factor = 0.70; image = 00496; x =  713; y = 609; confidence = 0.00; MISS
scale_factor = 0.70; image = 00496; x =  833; y = 546; confidence = 0.15; MISS
scale_factor = 0.70; image = 00496; x = 1054; y = 569; confidence = 0.08; MISS
scale_factor = 0.70; image = 00496; x = 1144; y = 582; confidence = 0.37; MISS
scale_factor = 0.70; image = 00496; x = 1262; y = 566; confidence = 0.32; MISS
scale_factor = 0.70; image = 00496; x =  173; y = 612; confidence = 0.45; MISS
scale_factor = 0.70; image = 00496; x =  288; y = 715; confidence = 0.08; MISS
scale_factor = 0.70; image = 00496; x =  319; y = 706; confidence = 0.04; MISS
scale_factor = 0.70; image = 00496; x =  513; y = 658; confidence = 0.17; MISS
scale_factor = 0.70; image = 00496; x =  649; y = 740; confidence = 0.14; MISS
scale_factor = 0.70; image = 00496; x =  901; y = 695; confidence = 0.49; MISS
scale_factor = 0.70; image = 00496; x = 1001; y = 721; confidence = 0.03; MISS
scale_factor = 0.70; image = 00496; x = 1068; y = 718; confidence = 0.39; MISS
scale_factor = 0.70; image = 00496; x = 1258; y = 737; confidence = 0.03; MISS
### Current Image = 00486; Traffic signs searched =   62; Traffic signs found =   59; Best confidence = 0.966114; Percentage found = 95.16; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00500.ppm
scale_factor = 0.70; image = 00505; x =  159; y = 143; confidence = 0.02; MISS
scale_factor = 0.70; image = 00505; x =  322; y = 133; confidence = 0.50; MISS
scale_factor = 0.70; image = 00505; x =  380; y = 141; confidence = 0.44; MISS
scale_factor = 0.70; image = 00505; x =  537; y = 160; confidence = 0.46; MISS
scale_factor = 0.70; image = 00505; x =  722; y = 165; confidence = 0.47; MISS
scale_factor = 0.70; image = 00505; x =  877; y = 172; confidence = 0.55; MISS
scale_factor = 0.70; image = 00500; x =  978; y = 268; confidence = 0.89; HIT ***
scale_factor = 0.70; image = 00505; x = 1061; y =  54; confidence = 0.48; MISS
scale_factor = 0.70; image = 00505; x = 1312; y = 133; confidence = 0.40; MISS
scale_factor = 0.70; image = 00505; x =  136; y = 342; confidence = 0.20; MISS
scale_factor = 0.70; image = 00505; x =  281; y = 284; confidence = 0.00; MISS
scale_factor = 0.70; image = 00505; x =  424; y = 301; confidence = 0.30; MISS
scale_factor = 0.70; image = 00505; x =  574; y = 281; confidence = 0.02; MISS
scale_factor = 0.70; image = 00505; x =  735; y = 277; confidence = 0.38; MISS
scale_factor = 0.70; image = 00500; x =  967; y = 283; confidence = 0.96; HIT ***
scale_factor = 0.70; image = 00500; x =  982; y = 286; confidence = 0.90; HIT ***
scale_factor = 0.70; image = 00505; x = 1089; y = 283; confidence = 0.41; MISS
scale_factor = 0.70; image = 00505; x = 1214; y = 257; confidence = 0.50; MISS
scale_factor = 0.70; image = 00505; x =  235; y = 528; confidence = 0.55; MISS
scale_factor = 0.70; image = 00505; x =  286; y = 422; confidence = 0.05; MISS
scale_factor = 0.70; image = 00505; x =  442; y = 416; confidence = 0.33; MISS
scale_factor = 0.70; image = 00505; x =  552; y = 465; confidence = 0.48; MISS
scale_factor = 0.70; image = 00505; x =  709; y = 435; confidence = 0.54; MISS
scale_factor = 0.70; image = 00505; x =  897; y = 441; confidence = 0.47; MISS
scale_factor = 0.70; image = 00505; x = 1004; y = 439; confidence = 0.22; MISS
scale_factor = 0.70; image = 00505; x = 1149; y = 426; confidence = 0.20; MISS
scale_factor = 0.70; image = 00505; x = 1312; y = 406; confidence = 0.08; MISS
scale_factor = 0.70; image = 00505; x =  121; y = 550; confidence = 0.55; MISS
scale_factor = 0.70; image = 00505; x =  309; y = 512; confidence = 0.50; MISS
scale_factor = 0.70; image = 00505; x =  389; y = 496; confidence = 0.48; MISS
scale_factor = 0.70; image = 00505; x =  477; y = 479; confidence = 0.42; MISS
scale_factor = 0.70; image = 00505; x =  653; y = 445; confidence = 0.51; MISS
scale_factor = 0.70; image = 00505; x =  887; y = 565; confidence = 0.12; MISS
scale_factor = 0.70; image = 00505; x = 1001; y = 572; confidence = 0.16; MISS
scale_factor = 0.70; image = 00505; x = 1144; y = 572; confidence = 0.33; MISS
scale_factor = 0.70; image = 00505; x = 1245; y = 594; confidence = 0.35; MISS
scale_factor = 0.70; image = 00505; x =  124; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00505; x =  306; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00505; x =  410; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00505; x =  553; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00505; x =  735; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00505; x =  934; y = 758; confidence = 0.47; MISS
scale_factor = 0.70; image = 00505; x =  979; y = 668; confidence = 0.21; MISS
scale_factor = 0.70; image = 00505; x = 1149; y = 722; confidence = 0.31; MISS
scale_factor = 0.70; image = 00505; x = 1282; y = 685; confidence = 0.29; MISS
### Current Image = 00500; Traffic signs searched =   63; Traffic signs found =   60; Best confidence = 0.956741; Percentage found = 95.24; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00513.ppm
scale_factor = 0.70; image = 00513; x =  168; y = 263; confidence = 0.75; HIT ***
scale_factor = 0.70; image = 00521; x =  296; y = 141; confidence = 0.29; MISS
scale_factor = 0.70; image = 00521; x =  488; y = 153; confidence = 0.35; MISS
scale_factor = 0.70; image = 00521; x =  644; y = 141; confidence = 0.53; MISS
scale_factor = 0.70; image = 00521; x =  673; y = 145; confidence = 0.56; MISS
scale_factor = 0.70; image = 00521; x =  855; y = 158; confidence = 0.37; MISS
scale_factor = 0.70; image = 00521; x = 1011; y = 150; confidence = 0.47; MISS
scale_factor = 0.70; image = 00521; x = 1157; y = 162; confidence = 0.46; MISS
scale_factor = 0.70; image = 00521; x = 1299; y = 108; confidence = 0.44; MISS
scale_factor = 0.70; image = 00513; x =  163; y = 261; confidence = 0.75; HIT ***
scale_factor = 0.70; image = 00513; x =  179; y = 283; confidence = 0.62; HIT ***
scale_factor = 0.70; image = 00521; x =  387; y = 373; confidence = 0.32; MISS
scale_factor = 0.70; image = 00521; x =  588; y = 319; confidence = 0.12; MISS
scale_factor = 0.70; image = 00521; x =  787; y = 315; confidence = 0.06; MISS
scale_factor = 0.70; image = 00521; x =  885; y = 207; confidence = 0.39; MISS
scale_factor = 0.70; image = 00521; x = 1006; y = 288; confidence = 0.02; MISS
scale_factor = 0.70; image = 00521; x = 1127; y = 264; confidence = 0.14; MISS
scale_factor = 0.70; image = 00521; x = 1278; y = 279; confidence = 0.31; MISS
scale_factor = 0.70; image = 00521; x =  145; y = 442; confidence = 0.16; MISS
scale_factor = 0.70; image = 00521; x =  318; y = 387; confidence = 0.33; MISS
scale_factor = 0.70; image = 00521; x =  386; y = 374; confidence = 0.31; MISS
scale_factor = 0.70; image = 00521; x =  562; y = 444; confidence = 0.31; MISS
scale_factor = 0.70; image = 00521; x =  638; y = 449; confidence = 0.44; MISS
scale_factor = 0.70; image = 00521; x =  878; y = 488; confidence = 0.02; MISS
scale_factor = 0.70; image = 00521; x =  944; y = 390; confidence = 0.05; MISS
scale_factor = 0.70; image = 00521; x = 1150; y = 431; confidence = 0.44; MISS
scale_factor = 0.70; image = 00521; x = 1287; y = 445; confidence = 0.31; MISS
scale_factor = 0.70; image = 00521; x =  182; y = 674; confidence = 0.04; MISS
scale_factor = 0.70; image = 00521; x =  280; y = 672; confidence = 0.45; MISS
scale_factor = 0.70; image = 00521; x =  439; y = 581; confidence = 0.25; MISS
scale_factor = 0.70; image = 00521; x =  578; y = 552; confidence = 0.35; MISS
scale_factor = 0.70; image = 00521; x =  731; y = 574; confidence = 0.07; MISS
scale_factor = 0.70; image = 00521; x =  853; y = 570; confidence = 0.33; MISS
scale_factor = 0.70; image = 00521; x =  972; y = 634; confidence = 0.34; MISS
scale_factor = 0.70; image = 00521; x = 1144; y = 565; confidence = 0.01; MISS
scale_factor = 0.70; image = 00521; x = 1302; y = 556; confidence = 0.21; MISS
scale_factor = 0.70; image = 00521; x =  138; y = 730; confidence = 0.10; MISS
scale_factor = 0.70; image = 00521; x =  308; y = 713; confidence = 0.33; MISS
scale_factor = 0.70; image = 00521; x =  424; y = 742; confidence = 0.03; MISS
scale_factor = 0.70; image = 00521; x =  559; y = 712; confidence = 0.36; MISS
scale_factor = 0.70; image = 00521; x =  741; y = 721; confidence = 0.25; MISS
scale_factor = 0.70; image = 00521; x =  884; y = 748; confidence = 0.28; MISS
scale_factor = 0.70; image = 00521; x = 1124; y = 672; confidence = 0.09; MISS
scale_factor = 0.70; image = 00521; x = 1149; y = 720; confidence = 0.39; MISS
scale_factor = 0.70; image = 00521; x = 1211; y = 685; confidence = 0.08; MISS
### Current Image = 00513; Traffic signs searched =   64; Traffic signs found =   61; Best confidence = 0.754867; Percentage found = 95.31; HIT
